org	name	tbl1	tbl2	tbl3	tbl4	tbl5	tbl6	value1	value2	value3	value4	value5	value6	desc1	desc2	desc3	desc4	type	text1	text2	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9	perm10	perm11	perm12	perm13	perm14	perm15	perm16	perm17	perm18	perm19	perm20	oleptr	desc5	desc6	desc7	desc8	tbl7	tbl8	tbl9	tbl10	tbl11	tbl12	tbl13	tbl14	tbl15	tbl16	value7	value8	value9	value10	value11	value12	value13	value14	value15
W00986	PRJ 6623	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00987	512 NE SACRAMENTO ST	CIPJ						20000101	99991231		0	0	0					N																								512 NE Sacramento St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00988	PRJ 6625	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00989	PRJ 6627	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00990	6633 SW MACADAM AVE	CIPJ						20000101	99991231		0	0	0					N																								6633 SW Macadam Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00991	11730 SE HAROLD ST	CIPJ						20000101	99991231		0	0	0					N																								11730 SE Harold St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00992	2951-2989 SE 92ND AV	CIPJ						20000101	99991231		0	0	0					N																								2951 to 2989 SE 92nd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00993	PRJ 6631	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00994	3231 NW SKYLINE BLVD	CIPJ						20000101	99991231		0	0	0					N																								3231 NW Skyline Blvd						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00995	1300 SW PARK AVE	CIPJ						20000101	99991231		0	0	0					N																								1300 SW Park Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00996	1237 NE ALBERTA ST	CIPJ						20000101	99991231		0	0	0					N																								1237 NE Alberta St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00997	1712 NE SANDY BLVD	CIPJ						20000101	99991231		0	0	0					N																								1712 NE Sandy Blvd						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00998	3924 N MISSISSIPPI A	CIPJ						20000101	99991231		0	0	0					N																								3924 N Mississippi Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W00999	PRJ 6637	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01000	28 SE 28TH AVE	CIPJ						20000101	99991231		0	0	0					N																								28 SE 28th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01001	825 NE 25TH AVE	CIPJ						20000101	99991231		0	0	0					N																								825 NE 25th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01002	5204 N INTERSTATE AV	CIPJ						20000101	99991231		0	0	0					N																								5204 N Interstate Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01003	8408 N BRANDON AVE	CIPJ						20000101	99991231		0	0	0					N																								8408 N Brandon Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01004	815 SW PARK AVE	CIPJ						20000101	99991231		0	0	0					N																								815 SW Park Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01005	5224-5232 N WILLIAM	CIPJ						20000101	99991231		0	0	0					N																								5224 - 5232 N William Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01006	3911 SW FREEMAN ST	CIPJ						20000101	99991231		0	0	0					N																								3911 SW Freeman St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01007	PRJ 6645	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01008	3319 SE 143RD AVE	CIPJ						20000101	99991231		0	0	0					N																								3319 SE 143rd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01009	16670 NE MASON ST	CIPJ						20000101	99991231		0	0	0					N																								16670 NE Mason St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01010	2593 SE 105TH AVE	CIPJ						20000101	99991231		0	0	0					N																								2593 SE 105th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01011	3730 SE 136TH AVE	CIPJ						20000101	99991231		0	0	0					N																								3730 SE 136th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01012	10123 SE MARKET ST	CIPJ						20000101	99991231		0	0	0					N																								10123 SE Market St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01013	375 NE SHAVER ST	CIPJ						20000101	99991231		0	0	0					N																								375 NE Shaver St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01014	945 N HAYDEN MEADOWS	CIPJ						20000101	99991231		0	0	0					N																								945 N Hayden Meadows Dr						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01015	9369 SE HOLGATE ST	CIPJ						20000101	99991231		0	0	0					N																								9369 SE Holgate St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01016	12231 SE BUSH ST	CIPJ						20000101	99991231		0	0	0					N																								12231 SE Bush St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01017	12231 SE BUSH ST	CIPJ						20000101	99991231		0	0	0					N																								12231 SE Bush St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01018	7240 NE 42ND AVE	CIPJ						20000101	99991231		0	0	0					N																								7240 NE 42nd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01019	6920 NE 47TH AVE	CIPJ						20000101	99991231		0	0	0					N																								6920 NE 47th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01020	3010 SE 122ND AVE	CIPJ						20000101	99991231		0	0	0					N																								3010 SE 122nd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01021	11010 SE DIVISION ST	CIPJ						20000101	99991231		0	0	0					N																								11010 SE Division St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01022	2165 NW EVERETT ST	CIPJ						20000101	99991231		0	0	0					N																								2165 NW Everett St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01023	1280 SE HOLGATE BLVD	CIPJ						20000101	99991231		0	0	0					N																								1280 SE Holgate Blvd						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01024	2900 SW PEACEFUL LN	CIPJ						20000101	99991231		0	0	0					N																								2900 SW Peaceful Ln						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01025	5730 SE 122ND AVE	CIPJ						20000101	99991231		0	0	0					N																								5730 SE 122nd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01026	35 NW 3RD AVE	CIPJ						20000101	99991231		0	0	0					N																								35 NW 3rd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01027	111 SW NAITO PKY	CIPJ						20000101	99991231		0	0	0					N																								111 SW Naito  Prkwy						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01028	9401 NE CASCADES PAR	CIPJ						20000101	99991231		0	0	0					N																								9401 NE Cascades Parkway						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01029	1800 SW 6TH AVE	CIPJ						20000101	99991231		0	0	0					N																								1800 SW 6th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01030	1800 SW 6TH AVE	CIPJ						20000101	99991231		0	0	0					N																								1800 SW 6th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01031	8925 N NEWELL AVE	CIPJ						20000101	99991231		0	0	0					N																								8925 N Newell Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01032	2607 SE 109TH AVE	CIPJ						20000101	99991231		0	0	0					N																								2607 SE 109th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01033	12905 SE FOSTER RD	CIPJ						20000101	99991231		0	0	0					N																								12905 SE Foster Rd						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01034	11940 SE ASH ST	CIPJ						20000101	99991231		0	0	0					N																								11940 SE Ash St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01035	5207 SE STEELE ST	CIPJ						20000101	99991231		0	0	0					N																								5207 SE Steele St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01036	1123 NW 14TH AVENUE	CIPJ						20000101	99991231		0	0	0					N																								1123 NW 14th Avenue						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01037	1123 14TH AVE NW	CIPJ						20000101	99991231		0	0	0					N																								1123 14th Ave NW						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01038	9758 SW 34TH PLRD	CIPJ						20000101	99991231		0	0	0					N																								9758 SW 34th Plrd						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01039	5736 NE 33RD AVEST	CIPJ						20000101	99991231		0	0	0					N																								5736 NE 33rd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01040	2515 N KILLINGSWORTH	CIPJ						20000101	99991231		0	0	0					N																								2515 N Killingsworth St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01041	726 SW 11TH AVE	CIPJ						20000101	99991231		0	0	0					N																								726 SW 11th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01042	9301 NE CASCADES PKW	CIPJ						20000101	99991231		0	0	0					N																								9301 NE Cascades Prkwy						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01043	3827 NE MLK;JR BLVD	CIPJ						20000101	99991231		0	0	0					N																								3827 NE MLK Jr Blvd						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01044	14546 N LOMBARD ST	CIPJ						20000101	99991231		0	0	0					N																								14546 N Lombard St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01045	13430 SE DIVISION ST	CIPJ						20000101	99991231		0	0	0					N																								13430 SE Division St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01046	13450 SE DIVISION ST	CIPJ						20000101	99991231		0	0	0					N																								13450 SE Division St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01047	4201 NE 161ST AVE	CIPJ						20000101	99991231		0	0	0					N																								4201 NE 161st Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01048	4225 NE 161ST AVE	CIPJ						20000101	99991231		0	0	0					N																								4225 NE 161st Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01049	PRJ 6615	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01050	PRJ 6616	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01051	9810 NE CASCADES PKW	CIPJ						20000101	99991231		0	0	0					N																								9810 NE Cascades Prkwy						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01052	16790 NE MASON	CIPJ						20000101	99991231		0	0	0					N																								16790 NE Mason						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01053	Westside Header Relo	CIPJ						20000101	99991231	WTR000959	0	0	0					N																								Westside Header Reloc Ph 2						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01054	SE 160th Betw. SE CL	CIPJ						20000101	99991231		0	0	0					N																								SE 160th Betw SE Clatsop St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01055	SE 37th Av NNL SE Ne	CIPJ						20000101	99991231		0	0	0					N																								SE 37th Ave NNL SE Nehalem St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01056	SW River Pkwy SSL Ab	CIPJ						20000101	99991231		0	0	0					N																								SW River Prkwy SSL Abernethy St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01057	SW Cardinell Dr SW R	CIPJ						20000101	99991231	WTR001042	0	0	0					N																								City Lights Development						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01058	SE Clatsop St and SE	CIPJ						20000101	99991231		0	0	0					N																								SE Clatsop St and SE 77th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01059	NW De La Mare Ct SSL	CIPJ						20000101	99991231		0	0	0					N																								NW De La Mare Ct SSL NW Thomps						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01060	NE Gertz Rd; EEL NE	CIPJ						20000101	99991231		0	0	0					N																								NE Gertz Rd EEL NE 13Th						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01061	NE 160TH AVE; SSL NE	CIPJ						20000101	99991231		0	0	0					N																								NE 160th Ave SSL NE Thompson						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01062	NW Newton Rd EEL NW	CIPJ						20000101	99991231		0	0	0					N																								NW Newton Rd EEL NW Skyline Bl						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01063	NE Tillamook St EEL	CIPJ						20000101	99991231		0	0	0					N																								NE Tillamook St EEL NE 57th Av						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01064	SW River Pkwy SSL SW	CIPJ						20000101	99991231		0	0	0					N																								SW River Prkwy SSL SW Gaines St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01065	PRJ 6867	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01066	PRJ 6868	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01067	SE 75TH AVE; SSL SE	CIPJ						20000101	99991231		0	0	0					N																								SE 75th Ave SSL SE Lafayette						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01068	SE WEBBER ST; WWL SE	CIPJ						20000101	99991231		0	0	0					N																								SE Webber St WWL SE 11th						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01069	SW Medwyn Terr WWL S	CIPJ						20000101	99991231		0	0	0					N																								SW Medwyn Terr WWL SW 13th Dr						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01070	NE 59th Av Ssl NE Al	CIPJ						20000101	99991231		0	0	0					N																								NE 59th Ave SSL NE Alton St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01071	137TH AV_SSL SE STEE	CIPJ						20000101	99991231		0	0	0					N																								137th Ave SSL SE Steele						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01072	SE Cora St; EEL SE 1	CIPJ						20000101	99991231		0	0	0					N																								SE Cora St EEL SE 126th						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01073	SE 150TH AV NNL SE T	CIPJ						20000101	99991231		0	0	0					N																								SE 150th Ave NNL SE Tibbetts St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01074	SW Naito Pkwy SSL W	CIPJ						20000101	99991231		0	0	0					N																								SW Naito Prkwy SSL W Burnside St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01075	SE 38TH AVE SSL SE K	CIPJ						20000101	99991231		0	0	0					N																								SE 38th Ave SSL SE Kelly St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01076	SE 151st Av SE Bybee	CIPJ						20000101	99991231	WTR001245	0	0	0					N																								SE 151st Ave SE Bybee Dr						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01077	SE Knapp St EEL SE 8	CIPJ						20000101	99991231		0	0	0					N																								SE Knapp St EEL SE 83rd Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01078	SE 86TH AVE; NNL SE	CIPJ						20000101	99991231		0	0	0					N																								SE 86th Ave NNL SE Taylor						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01079	SW Stephenson St EEL	CIPJ						20000101	99991231		0	0	0					N																								SW Stephenson St EEL SW 37th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01080	N KILPATRICK; WWL N	CIPJ						20000101	99991231		0	0	0					N																								N Kilpatrick WWL N Washburne						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01081	SW Maplewood Rd; WWL	CIPJ						20000101	99991231		0	0	0					N																								SW Maplewood Rd WWL SW 51St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01082	N Newell Ave NSL N C	CIPJ						20000101	99991231		0	0	0					N																								N Newell Ave NSL N Central St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01083	SE Steele St WWL SE	CIPJ						20000101	99991231		0	0	0					N																								SE Steele St WWL SE 136th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01084	N Jessup St EEL N Mi	CIPJ						20000101	99991231		0	0	0					N																								N Jessup St EEL N Mississippi						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01085	SE Malden St/SE 82nd	CIPJ						20000101	99991231	WTR001057	0	0	0					N																								SE Malden St SE 82nd Ave E 75 Ft						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01086	SW Patton @ Hillside	CIPJ						20000101	99991231		0	0	0					N																								SW Patton at Hillside						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01087	N Mohawk Av @ N Deca	CIPJ						20000101	99991231		0	0	0					N																								N Mohawk Ave at N Decatur St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01088	SE Mitchell St @ SE	CIPJ						20000101	99991231		0	0	0					N																								SE Mitchell St at SE 80th Ave						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01089	SW Vacuna St @ 8ft W	CIPJ						20000101	99991231		0	0	0					N																								SW Vacuna St at 8Ft WWL SW 39Th						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01090	NE 68TH AV AT NL E B	CIPJ						20000101	99991231		0	0	0					N																								NE 68th Ave at E Burnside St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01091	NW Germantown Rd @50	CIPJ						20000101	99991231		0	0	0					N																								NW Germantown Rd at 500 Ft NW Lilac						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01092	SE 122ND & 127TH DR	CIPJ						20000101	99991231		0	0	0					N																								SE 122nd and 127th Dr						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01093	SE Harney/95ftWWL SE	CIPJ						20000101	99991231		0	0	0					N																								SE Harney 95Ft WWL SE 45th						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01094	Germantown Rd	CIPJ						20000101	99991231		0	0	0					N																								Germantown Rd						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01095	238ft NNL NE LOMBARD	CIPJ						20000101	99991231		0	0	0					N																								238Ft NNL NE Lombard Pl						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01096	ES R/W SW Mntgmery 6	CIPJ						20000101	99991231		0	0	0					N																								Es R W SW Mntgmery 600Ft NNL Mn						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01097	PRJ 8613	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01098	PRJ 8614	CIPJ						20000101	99991231		0	0	0					N																								Delete Project						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01099	11ftNSL OF NE GLISAN	CIPJ						20000101	99991231		0	0	0					N																								11 Ft NSL Of NE Glisan St						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01100	14ftEEL SE 122ND AV&	CIPJ						20000101	99991231		0	0	0					N																								SE 122nd Ave and SE Stark						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01101	SW Cardinell Dr;268f	CIPJ						20000101	99991231		0	0	0					N																								SW Cardinell Dr 268Ft EEL Rivin						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01102	SE Tibbetts St 100ft	CIPJ						20000101	99991231		0	0	0					N																								SE Tibbets St 100Ft EEL SE 59Th						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01103	N Newell Ave; 10ft S	CIPJ						20000101	99991231		0	0	0					N																								N Newell Ave 10Ft SNL N Centra						BZA010	BCP005			WA	BPR009			0	0	0	0	0				0
W01104	NE 91st Ave; Glisan	CIPJ						20000101	99991231	WTR001041	0	0	0					N																								NE 91st Ave Glisan St S 260Ft						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01105	NE 13th Av/Columbia	CIPJ						20000101	99991231	WTR001081	0	0	0					N																								NE 13th Ave Columbia Blvd - Lomba						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01106	NE 17th Shaver-Mason	CIPJ						20000101	99991231	WTR001062	0	0	0					N																								NE 17th Shaver - Mason						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01107	NE 19 Mason-Skidmore	CIPJ						20000101	99991231	WTR001063	0	0	0					N																								NE 19 Mason to Skidmore to deadend						BZA002	BCP005			WA	BPR009			0	0	0	0	0				0
W01108	SE Powell Blvd; SE 8	CIPJ						20000101	99991231	WTR000072	0	0	0					N																								SE Powell Blvd SE 82 - 84						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01109	SW Burton Dr Deadend	CIPJ						20000101	99991231	WTR001074	0	0	0					N																								SW Burton Dr deadend						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01110	SE Clay&Mkt Sts; 76A	CIPJ						20000101	99991231	WTR001075	0	0	0					N																								SE Clay St and Market St to 76 Ave to deadend						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01111	SE 45th Ave; Ivon to	CIPJ						20000101	99991231	WTR001076	0	0	0					N																								SE 45th Ave Ivon to Taggart						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01112	SE Tibbetts; 59 Ave	CIPJ						20000101	99991231	WTR001090	0	0	0					N																								SE Tibbetts 59 Ave to D End						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01113	SW Oak St 6in CI Mai	CIPJ						20000101	99991231	WTR001100	0	0	0					N																								SW Oak St 6 inch Ci Main Replace						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01114	SW 34th Ave; Nevada	CIPJ						20000101	99991231	WTR001110	0	0	0					N																								SW 34th Ave Nevada Ct N - Sw34						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01115	SE 102 Ave; SSL SE Y	CIPJ						20000101	99991231	WTR001111	0	0	0					N																								SE 102 Ave SSL SE Yamhill St						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01116	NW Yeon Ave from NW	CIPJ						20000101	99991231	WTR001108	0	0	0					N																								NW Yeon Ave from  NW 26th Dr						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01117	Cooper Pump Stn	CIPJ						20000101	99991231	WTR001065	0	0	0					N																								Cooper Pump Station						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01118	ANKENY PLAZA/WTRFRT	CIPJ						20000101	99991231	WTR001084	0	0	0					N																								Ankeny Plaza Waterfront Park						BZA009	BCP005			WA	BPR009			0	0	0	0	0				0
W01119	New OftBryant Ftn	CIPJ						20000101	99991231	WTR001088	0	0	0					N																								New O'bryant Fountain						BZA009	BCP005			WA	BPR007			0	0	0	0	0				0
W01120	Sustainable Bldg Dem	CIPJ						20000101	99991231	WTR001017	0	0	0					N																								Sustainable Bldg Demonstration						BZA008	BCP005			WA	BPR025			0	0	0	0	0				0
W01121	Fuel Tk Replacement	CIPJ						20000101	99991231	WTR001020	0	0	0					N																								Fuel Tank Replacement						BZA008	BCP005			WA	BPR025			0	0	0	0	0				0
W01122	Emerg Coord Cntr	CIPJ						20000101	99991231	WTR001083	0	0	0					N																								Emergency Coordination Center						BZA008	BCP005			WA	BPR025			0	0	0	0	0				0
W01123	West Side Emergcc	CIPJ						20000101	99991231	WTR001105	0	0	0					N																								West Side Emergency Coordination Center						BZA006	BCP005			WA	BPR025			0	0	0	0	0				0
W01124	POEM Modular Lease	CIPJ						20000101	99991231	WTR001106	0	0	0					N																								Poem Modular Lease						BZA006	BCP005			WA	BPR025			0	0	0	0	0				0
W01125	Hydrant 11th & Petty	CIPJ						20000101	99991231	WTR001052	0	0	0					N																								Hydrant 11th and Pettygrove						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01126	SW 19TH AV/SW TAYLOR	CIPJ						20000101	99991231	WTR001066	0	0	0					N																								Transit Mall Sewer Rehab Impact						BZA005	BCP005			WA	BPR009			0	0	0	0	0				0
W01127	SW 19TH AV/SW TAYLOR	CIPJ						20000101	99991231	WTR001066	0	0	0					N																								Transit Mall Sewer Rehab Impact						BZA009	BCP005			WA	BPR009			0	0	0	0	0				0
W01128	NW Irving St@NW 22-M	CIPJ						20000101	99991231	WTR001068	0	0	0					N																								NW Irving St at NW 22nd						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01129	Taggart D Basin; SE	CIPJ						20000101	99991231	WTR001104	0	0	0					N																								Taggart D Basin SE Hawthorne						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01130	Mt Tabor BES Reveget	CIPJ						20000101	99991231	WTR001107	0	0	0					N																								Mt Tabor Revegetation						BZA003	BCP005			WA	BPR009			0	0	0	0	0				0
W01131	Environ On Call Svc	CIPJ						20000101	99991231	WTR001069	0	0	0					N																								Environmental On Call Services						BZA008	BCP005			WA	BPR020			0	0	0	0	0				0
W01132	Dam Outlet Valve Con	CIPJ						20000101	99991231	WTR001089	0	0	0					N																								Dam Outlet Valve Control						BZA008	BCP005			WA	BPR024			0	0	0	0	0				0
W01133	NW Yeon Ave;NW Nicol	CIPJ						20000101	99991231	WTR001059	0	0	0					N																								NW Yeon Ave and NW Nicolai to St Helens						BZA007	BCP005			WA	BPR009			0	0	0	0	0				0
W01134	SE Powell; SE 51-I20	CIPJ						20000101	99991231	WTR001061	0	0	0					N																								SE Powell and SE 51st to I205						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01135	SE Powell Blvd; ODOT	CIPJ						20000101	99991231	WTR001101	0	0	0					N																								SE Powell Blvd ODOT Construction						BZA004	BCP005			WA	BPR009			0	0	0	0	0				0
W01136	OPN Bldg Lab Securit	CIPJ						20000101	99991231	WTR001078	0	0	0					N																								Open Building Lab Security Door						BZA008	BCP005			WA	BPR007			0	0	0	0	0				0
W01137	Grdwater Strategic P	CIPJ						20000101	99991231	WTR001018	0	0	0					N																								Groundwater Strategic Plan						BZA008	BCP005			WA	BPR025			0	0	0	0	0				0
W01138	Reservoirs Hist Stru	CIPJ						20000101	99991231	WTR001019	0	0	0					N																								Reservoirs Historic Structures Report						BZA008	BCP005			WA	BPR025			0	0	0	0	0				0
