org	name	tbl1	value1	value2	value3	value4	value5	value6	type	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9
W01082	N Newell Ave NSL N C	CIPJ	20000101	99991231		0	0	0	N									
W01083	SE Steele St WWL SE	CIPJ	20000101	99991231		0	0	0	N									
W01084	N Jessup St EEL N Mi	CIPJ	20000101	99991231		0	0	0	N									
W01085	SE Malden St/SE 82nd	CIPJ	20000101	99991231	WTR001057	0	0	0	N									
W01086	SW Patton @ Hillside	CIPJ	20000101	99991231		0	0	0	N									
W01087	N Mohawk Av @ N Deca	CIPJ	20000101	99991231		0	0	0	N									
W01088	SE Mitchell St @ SE	CIPJ	20000101	99991231		0	0	0	N									
W01089	SW Vacuna St @ 8ft W	CIPJ	20000101	99991231		0	0	0	N									
W01090	NE 68TH AV AT NL E B	CIPJ	20000101	99991231		0	0	0	N									
W01091	NW Germantown Rd @50	CIPJ	20000101	99991231		0	0	0	N									
W01092	SE 122ND & 127TH DR	CIPJ	20000101	99991231		0	0	0	N									
W01093	SE Harney/95ftWWL SE	CIPJ	20000101	99991231		0	0	0	N									
W01094	Germantown Rd	CIPJ	20000101	99991231		0	0	0	N									
W01095	238ft NNL NE LOMBARD	CIPJ	20000101	99991231		0	0	0	N									
W01096	ES R/W SW Mntgmery 6	CIPJ	20000101	99991231		0	0	0	N									
W01097	PRJ 8613	CIPJ	20000101	99991231		0	0	0	N									
W01098	PRJ 8614	CIPJ	20000101	99991231		0	0	0	N									
W01099	11ftNSL OF NE GLISAN	CIPJ	20000101	99991231		0	0	0	N									
W01100	14ftEEL SE 122ND AV&	CIPJ	20000101	99991231		0	0	0	N									
W01101	SW Cardinell Dr;268f	CIPJ	20000101	99991231		0	0	0	N									
W01102	SE Tibbetts St 100ft	CIPJ	20000101	99991231		0	0	0	N									
W01103	N Newell Ave; 10ft S	CIPJ	20000101	99991231		0	0	0	N									
W01104	NE 91st Ave; Glisan	CIPJ	20000101	99991231	WTR001041	0	0	0	N									
W01105	NE 13th Av/Columbia	CIPJ	20000101	99991231	WTR001081	0	0	0	N									
W01106	NE 17th Shaver-Mason	CIPJ	20000101	99991231	WTR001062	0	0	0	N									
W01107	NE 19 Mason-Skidmore	CIPJ	20000101	99991231	WTR001063	0	0	0	N									
W01108	SE Powell Blvd; SE 8	CIPJ	20000101	99991231	WTR000072	0	0	0	N									
W01109	SW Burton Dr Deadend	CIPJ	20000101	99991231	WTR001074	0	0	0	N									
W01110	SE Clay&Mkt Sts; 76A	CIPJ	20000101	99991231	WTR001075	0	0	0	N									
W01111	SE 45th Ave; Ivon to	CIPJ	20000101	99991231	WTR001076	0	0	0	N									
W01112	SE Tibbetts; 59 Ave	CIPJ	20000101	99991231	WTR001090	0	0	0	N									
W01113	SW Oak St 6in CI Mai	CIPJ	20000101	99991231	WTR001100	0	0	0	N									
W01114	SW 34th Ave; Nevada	CIPJ	20000101	99991231	WTR001110	0	0	0	N									
W01115	SE 102 Ave; SSL SE Y	CIPJ	20000101	99991231	WTR001111	0	0	0	N									
W01116	NW Yeon Ave from NW	CIPJ	20000101	99991231	WTR001108	0	0	0	N									
W01117	Cooper Pump Stn	CIPJ	20000101	99991231	WTR001065	0	0	0	N									
W01118	ANKENY PLAZA/WTRFRT	CIPJ	20000101	99991231	WTR001084	0	0	0	N									
W01119	New OftBryant Ftn	CIPJ	20000101	99991231	WTR001088	0	0	0	N									
W01120	Sustainable Bldg Dem	CIPJ	20000101	99991231	WTR001017	0	0	0	N									
W01121	Fuel Tk Replacement	CIPJ	20000101	99991231	WTR001020	0	0	0	N									
W01122	Emerg Coord Cntr	CIPJ	20000101	99991231	WTR001083	0	0	0	N									
W01123	West Side Emergcc	CIPJ	20000101	99991231	WTR001105	0	0	0	N									
W01124	POEM Modular Lease	CIPJ	20000101	99991231	WTR001106	0	0	0	N									
W01125	Hydrant 11th & Petty	CIPJ	20000101	99991231	WTR001052	0	0	0	N									
W01126	SW 19TH AV/SW TAYLOR	CIPJ	20000101	99991231	WTR001066	0	0	0	N									
W01127	SW 19TH AV/SW TAYLOR	CIPJ	20000101	99991231	WTR001066	0	0	0	N									
W01128	NW Irving St@NW 22-M	CIPJ	20000101	99991231	WTR001068	0	0	0	N									
W01129	Taggart D Basin; SE	CIPJ	20000101	99991231	WTR001104	0	0	0	N									
W01130	Mt Tabor BES Reveget	CIPJ	20000101	99991231	WTR001107	0	0	0	N									
W01131	Environ On Call Svc	CIPJ	20000101	99991231	WTR001069	0	0	0	N									
W01132	Dam Outlet Valve Con	CIPJ	20000101	99991231	WTR001089	0	0	0	N									
W01133	NW Yeon Ave;NW Nicol	CIPJ	20000101	99991231	WTR001059	0	0	0	N									
W01134	SE Powell; SE 51-I20	CIPJ	20000101	99991231	WTR001061	0	0	0	N									
W01135	SE Powell Blvd; ODOT	CIPJ	20000101	99991231	WTR001101	0	0	0	N									
W01136	OPN Bldg Lab Securit	CIPJ	20000101	99991231	WTR001078	0	0	0	N									
W01137	Grdwater Strategic P	CIPJ	20000101	99991231	WTR001018	0	0	0	N									
W01138	Reservoirs Hist Stru	CIPJ	20000101	99991231	WTR001019	0	0	0	N									
W01139	LT2 Compliance Plann	CIPJ	20000101	99991231	WTR001208	0	0	0	N									
W01140	Inundation Mapping S	CIPJ	20000101	99991231	WTR001070	0	0	0	N									
W01141	Ptl Harbor Records R	CIPJ	20000101	99991231	WTR001085	0	0	0	N									
W01142	BURNSIDE PUMPSTATION	CIPJ	20000101	99991231	WTR000453	0	0	0	N									
W01143	Clatsop PS Study	CIPJ	20000101	99991231	WTR001091	0	0	0	N									
W01144	Powell Butte Res. #	CIPJ	20000101	99991231	WTR001103	0	0	0	N									
W01145	Powell Butte; Res #	CIPJ	20000101	99991231	WTR001103	0	0	0	N									
W01146	Kelly Butte Fencing	CIPJ	20000101	99991231	WTR001071	0	0	0	N									
W01147	N Leadbetter Rd Cros	CIPJ	20000101	99991231	WTR001051	0	0	0	N									
W01148	E Burnside/Couch Cou	CIPJ	20000101	99991231	WTR001064	0	0	0	N									
W01149	NE92Dr;NNL NE Colfax	CIPJ	20000101	99991231	WTR001067	0	0	0	N									
W01150	SW Nevada St;W/Virg	CIPJ	20000101	99991231	WTR001077	0	0	0	N									
W01151	SW 4th Ave at SW Col	CIPJ	20000101	99991231	WTR001086	0	0	0	N									
W01152	AWWARF 3021 CRYPTO	CIPJ	20000101	99991231	WTR001082	0	0	0	N									
W01153	Planning Sam Jackson	CIPJ	20000101	99991231	WTR001114	0	0	0	N									
W01154	9345 N HARBORGATE ST	CIPJ	20000101	99991231		0	0	0	N									
W01155	SE Mt Scott Blvd EEL	CIPJ	20000101	99991231		0	0	0	N									
W01156	Restroom Planning	CIPJ	20000101	99991231	WTR001073	0	0	0	N									
W01157	Restroom Constructio	CIPJ	20000101	99991231	WTR001073	0	0	0	N									
W01161	7542 SE Henderson St	CIPJ	20000101	99991231		0	0	0	N									
W01162	4215 N Mississippi	CIPJ	20000101	99991231		0	0	0	N									
W01164	550 NW 19th Ave	CIPJ	20000101	99991231		0	0	0	N									
W01165	4310 NE Halsey	CIPJ	20000101	99991231		0	0	0	N									
W01166	5620 N Warren St	CIPJ	20000101	99991231		0	0	0	N									
W01167	23 SE 103rd Ave	CIPJ	20000101	99991231		0	0	0	N									
W01168	N Shaver St Commerci	CIPJ	20000101	99991231	WTR001118	0	0	0	N									
W01170	N Saratoga St EEL N	CIPJ	20000101	99991231		0	0	0	N									
W01171	N Oberlin St WWL N N	CIPJ	20000101	99991231		0	0	0	N									
W01172	N Harbor Dr WWL N Ma	CIPJ	20000101	99991231		0	0	0	N									
W01173	SE Hawthorne Terrace	CIPJ	20000101	99991231		0	0	0	N									
W01174	NE Halsey St WWL NE	CIPJ	20000101	99991231		0	0	0	N									
W01175	NW Naito Prkwy And B	CIPJ	20000101	99991231		0	0	0	N									
W01176	SE Kelly St SE 128th	CIPJ	20000101	99991231		0	0	0	N									
W01181	Powell Butte Bypass	CIPJ	20000101	99991231	WTR001115	0	0	0	N									
W01182	8310 SE Rhine St	CIPJ	20000101	99991231		0	0	0	N									
W01183	8324 SE Rhine St	CIPJ	20000101	99991231		0	0	0	N									
W01184	4325 NE Marine Dr	CIPJ	20000101	99991231		0	0	0	N									
W01185	1510 SE 44th Ave	CIPJ	20000101	99991231		0	0	0	N									
W01186	9750 NE Cascades Pky	CIPJ	20000101	99991231		0	0	0	N									
W01187	1550 SE 20th Ave	CIPJ	20000101	99991231		0	0	0	N									
W01188	4299 N Port Center W	CIPJ	20000101	99991231		0	0	0	N									
W01190	N Fenwick at N Kilpa	CIPJ	20000101	99991231	WTR001117	0	0	0	N									
W01191	Eastside Streetcar	CIPJ	20000101	99991231	WTR000949	0	0	0	N									
W01192	SE 74th and Market	CIPJ	20000101	99991231		0	0	0	N									
W01193	923 SE Hawthorne Blv	CIPJ	20000101	99991231		0	0	0	N									
W01194	4653 SE 122nd Ave	CIPJ	20000101	99991231		0	0	0	N									
W01195	6405-6551 NE 27th Av	CIPJ	20000101	99991231		0	0	0	N									
W01196	3939 N Mississippi	CIPJ	20000101	99991231		0	0	0	N									
W01197	1800 NW Upshur St	CIPJ	20000101	99991231		0	0	0	N									
W01198	Patton Rd/Hillsdale	CIPJ	20000101	99991231	WTR001145	0	0	0	N									
W01199	467 NW 23rd Ave	CIPJ	20000101	99991231		0	0	0	N									
W01200	SW 9th Ave Plaza St	CIPJ	20000101	99991231	WTR001135	0	0	0	N									
W01201	NE 51 Ave & Sandy	CIPJ	20000101	99991231		0	0	0	N									
W01202	Camp Howard Easement	CIPJ	20000101	99991231	WTR001138	0	0	0	N									
W01203	Kelly Butte Tank Rep	CIPJ	20000101	99991231	WTR001139	0	0	0	N									
W01204	SE Foster Sewer Temp	CIPJ	20000101	99991231	WTR001140	0	0	0	N									
W01205	1400 NW Marshall St	CIPJ	20000101	99991231		0	0	0	N									
W01206	9600 NE Cascade  Pky	CIPJ	20000101	99991231		0	0	0	N									
W01207	4613-4657 Kllngswth	CIPJ	20000101	99991231		0	0	0	N									
W01208	SW Whitaker	CIPJ	20000101	99991231	WTR001148	0	0	0	N									
W01209	7555 SW 45th Avenue	CIPJ	20000101	99991231		0	0	0	N									
W01210	240 N Broadway St	CIPJ	20000101	99991231		0	0	0	N									
W01211	Main Replacmt Repair	CIPJ	20000101	99991231	WTR001144	0	0	0	N									
W01212	Habitat Conser Fd Im	CIPJ	20000101	99991231	WTR001147	0	0	0	N									
W01213	Vernon Hydro Generat	CIPJ	20000101	99991231	WTR001143	0	0	0	N									
W01214	Deltawood Phse 1 LID	CIPJ	20000101	99991231	WTR000528	0	0	0	N									
W01215	Tabor 411 302	CIPJ	20000101	99991231	WTR001141	0	0	0	N									
W01216	SE Tolman eel SE 70	CIPJ	20000101	99991231		0	0	0	N									
W01217	1616 SE Mlk Jr Blvd	CIPJ	20000101	99991231		0	0	0	N									
W01218	N Vancouver Sl Br	CIPJ	20000101	99991231	WTR001149	0	0	0	N									
W01219	NE Clackamas-Grd-6th	CIPJ	20000101	99991231	WTR001152	0	0	0	N									
W01220	Burnside Pump Main	CIPJ	20000101	99991231	WTR001153	0	0	0	N									
W01221	7150 N Burlington Av	CIPJ	20000101	99991231		0	0	0	N									
W01222	818 NE Dekum St	CIPJ	20000101	99991231		0	0	0	N									
W01223	1323 23rd Ave NW	CIPJ	20000101	99991231		0	0	0	N									
W01224	NE87th & NE Col. LID	CIPJ	20000101	99991231	WTR001155	0	0	0	N									
W01225	5 NW 1st Avenue	CIPJ	20000101	99991231		0	0	0	N									
W01226	760 SW 9th Avenue	CIPJ	20000101	99991231		0	0	0	N									
W01227	760 SW 9th Avenue	CIPJ	20000101	99991231		0	0	0	N									
W01228	6208 N Ensign St	CIPJ	20000101	99991231		0	0	0	N									
W01229	NE 59th and Halsey S	CIPJ	20000101	99991231	WTR001156	0	0	0	N									
W01230	8333 SE Harney St	CIPJ	20000101	99991231		0	0	0	N									
W01231	1100 N Anchor Way	CIPJ	20000101	99991231		0	0	0	N									
W01232	1100 N Anchor Way	CIPJ	20000101	99991231		0	0	0	N									
W01233	5103 Ptld Hwy WWL 52	CIPJ	20000101	99991231		0	0	0	N									
W01234	217 SE 127th Ave	CIPJ	20000101	99991231		0	0	0	N									
W01235	8114-8118 N Willamet	CIPJ	20000101	99991231		0	0	0	N									
W01236	8114-8118 N Willamet	CIPJ	20000101	99991231		0	0	0	N									
W01237	John Yeon Bldg Renov	CIPJ	20000101	99991231	WTR001160	0	0	0	N									
W01238	HIYU Mt Storm Dmg Rs	CIPJ	20000101	99991231	WTR001158	0	0	0	N									
W01239	Bull Run Lk Outlet R	CIPJ	20000101	99991231	WTR001159	0	0	0	N									
W01240	7119 SE Milwaukie Av	CIPJ	20000101	99991231		0	0	0	N									
W01241	Prescott/Cully Regul	CIPJ	20000101	99991231	WTR001167	0	0	0	N									
W01242	0677 SW Lowell St	CIPJ	20000101	99991231		0	0	0	N									
W01243	0677 SW Lowell St	CIPJ	20000101	99991231		0	0	0	N									
W01244	SW Gibbs Ped Bridge	CIPJ	20000101	99991231	WTR001157	0	0	0	N									
W01245	3550 SW Bond Ave	CIPJ	20000101	99991231		0	0	0	N									
W01246	3550 SW Bond Ave	CIPJ	20000101	99991231		0	0	0	N									
W01247	9401 NE Cascades Pkw	CIPJ	20000101	99991231		0	0	0	N									
W01248	9401 NE Cascades Pkw	CIPJ	20000101	99991231		0	0	0	N									
W01249	Skyline Transmn Main	CIPJ	20000101	99991231	WTR001162	0	0	0	N									
W01250	Old Water Bureau Tks	CIPJ	20000101	99991231	WTR001163	0	0	0	N									
W01251	SW 33rd Ave SW Texas	CIPJ	20000101	99991231		0	0	0	N									
W01253	1102 NE Tillamook St	CIPJ	20000101	99991231		0	0	0	N									
W01254	7520 SE Milwaukie Av	CIPJ	20000101	99991231		0	0	0	N									
W01255	7520 SE Milwaukie Av	CIPJ	20000101	99991231		0	0	0	N									
W01256	34 NW 8th Ave	CIPJ	20000101	99991231		0	0	0	N									
W01257	SW 34th Av SW Nevada	CIPJ	20000101	99991231		0	0	0	N									
W01258	SW 5th & Troy - Reg	CIPJ	20000101	99991231		0	0	0	N									
W01259	WS R/W SW Montg 22'	CIPJ	20000101	99991231	WTR000858	0	0	0	N									
W01260	2017 NW Vaughn St	CIPJ	20000101	99991231	WTR001304	0	0	0	N									
W01261	"SW Mult 10"" Reloc"	CIPJ	20000101	99991231	WTR001170	0	0	0	N									
W01262	SW Patrick Way/Place	CIPJ	20000101	99991231	WTR001176	0	0	0	N									
W01263	SE Umatilla St 25'	CIPJ	20000101	99991231	WTR001009	0	0	0	N									
W01264	2049 NW Overton	CIPJ	20000101	99991231	WTR001305	0	0	0	N									
W01265	Relocate SE 89th Ave	CIPJ	20000101	99991231	WTR001168	0	0	0	N									
W01266	"SW Dosch Rd, Patton"	CIPJ	20000101	99991231	WTR000948	0	0	0	N									
W01267	3800 SE Knight St	CIPJ	20000101	99991231	WTR001306	0	0	0	N									
W01268	411 NW Park Ave	CIPJ	20000101	99991231	WTR001307	0	0	0	N									
W01269	"NE 122nd Av, Marx St"	CIPJ	20000101	99991231	WTR001173	0	0	0	N									
W01270	N Denver/Watts - Int	CIPJ	20000101	99991231	WTR001172	0	0	0	N									
W01271	NE 59th and Halsey	CIPJ	20000101	99991231	WTR001156	0	0	0	N									
W01272	4732 NE Garfeld Ave	CIPJ	20000101	99991231	WTR001308	0	0	0	N									
W01273	1714 NW Overton St	CIPJ	20000101	99991231	WTR001309	0	0	0	N									
W01274	1818 SE 122nd Avd	CIPJ	20000101	99991231	WTR001310	0	0	0	N									
W01275	NE Couch@NE 14th A	CIPJ	20000101	99991231	WTR001238	0	0	0	N									
W01276	SW 45th & Mult Blvd	CIPJ	20000101	99991231	WTR001178	0	0	0	N									
W01277	SW 51st & Mult Vicin	CIPJ	20000101	99991231	WTR001179	0	0	0	N									
W01278	11250 NE Holman St	CIPJ	20000101	99991231	WTR001311	0	0	0	N									
W01279	5727 N Maryland Av	CIPJ	20000101	99991231	WTR001312	0	0	0	N									
W01280	10 N Weidler St	CIPJ	20000101	99991231	WTR001313	0	0	0	N									
W01281	NE 33rd & Ainsworth	CIPJ	20000101	99991231	WTR001177	0	0	0	N									
W01282	1508 SW 13th Ave	CIPJ	20000101	99991231	WTR001314	0	0	0	N									
W01283	W01283	CIPJ	20000101	99991231	WTR001239	0	0	0	N									
W01284	"SE Taggart, 79th & E"	CIPJ	20000101	99991231	WTR001188		0	0	N									
W01285	SE Grand Av SE Harne	CIPJ	20000101	99991231	WTR001225	0	0	0	N									
W01286	10798 SE Henderson	CIPJ	20000101	99991231	WTR001315	0	0	0	N									
W01287	4209 SE 130th Ave	CIPJ	20000101	99991231	WTR001316	0	0	0	N									
W01288	2800 NE Liberty St	CIPJ	20000101	99991231	WTR001317	0	0	0	N									
W01289	2800 NE Liberty St	CIPJ	20000101	99991231	WTR001318	0	0	0	N									
W01290	"SW Caldew, 24th, W"	CIPJ	20000101	99991231	WTR001183	0	0	0	N									
W01291	"SE Center, SE 13th"	CIPJ	20000101	99991231	WTR001182	0	0	0	N									
W01292	"SW 4th, Bancroft"	CIPJ	20000101	99991231	WTR001180	0	0	0	N									
W01293	"SE 103rd, SE Rex"	CIPJ	20000101	99991231	WTR001181	0	0	0	N									
W01294	US Veteran Hosp Rd	CIPJ	20000101	99991231	WTR001192	0	0	0	N									
W01295	"SW 12th, Curry, 10th"	CIPJ	20000101	99991231	WTR000511	0	0	0	N									
W01296	"SW 11th Ave, 4"" & 6"""	CIPJ	20000101	99991231	WTR000543	0	0	0	N									
W01297	"SW 10th Av,4"" Mn"	CIPJ	20000101	99991231	WTR000649	0	0	0	N									
W01298	100 NW 10th Ave	CIPJ	20000101	99991231	WTR001319	0	0	0	N									
W01299	NE Shaver St NE 7th	CIPJ	20000101	99991231	WTR000487	0	0	0	N									
W01300	116 NE 29th Ave	CIPJ	20000101	99991231	WTR001320	0	0	0	N									
W01301	3727 NE M. L. K. Jr.	CIPJ	20000101	99991231	WTR001321	0	0	0	N									
W01302	8399 SE Grand Ave	CIPJ	20000101	99991231	WTR001322	0	0	0	N									
W01303	NE Cully Blvd St Imp	CIPJ	20000101	99991231	WTR001165	0	0	0	N									
W01304	9125 SW 55th Ave	CIPJ	20000101	99991231	WTR001324	0	0	0	N									
W01305	N Killingsw & Comml	CIPJ	20000101	99991231	WTR001184	0	0	0	N									
W01306	N Lombard & Penin	CIPJ	20000101	99991231	WTR001185	0	0	0	N									
W01307	NE 60th Waterline	CIPJ	20000101	99991231	WTR001142	0	0	0	N									
W01308	SE Boise & SE 14th	CIPJ	20000101	99991231	WTR001186	0	0	0	N									
W01309	1618 N Vancouver Av	CIPJ	20000101	99991231	WTR001325	0	0	0	N									
W01310	8325 SE Harney St	CIPJ	20000101	99991231	WTR001326	0	0	0	N									
W01311	8325 SE Harney St	CIPJ	20000101	99991231	WTR001327	0	0	0	N									
W01312	930 SE 9th Ave	CIPJ	20000101	99991231	WTR001328	0	0	0	N									
W01313	1737 NE Alberta St	CIPJ	20000101	99991231	WTR001329	0	0	0	N									
W01314	Colum S Shore Wellfd	CIPJ	20000101	99991231	WTR001187	0	0	0	N									
W01315	1750 SE 9th Ave	CIPJ	20000101	99991231	WTR001330	0	0	0	N									
W01316	947 SE Market St	CIPJ	20000101	99991231	WTR001331	0	0	0	N									
W01317	SE Harrison at 20th	CIPJ	20000101	99991231	WTR001193	0	0	0	N									
W01318	SE 50th Av - Rhone	CIPJ	20000101	99991231	WTR001194	0	0	0	N									
W01319	NE Sandy Blvd & NE	CIPJ	20000101	99991231	WTR001196	0	0	0	N									
W01320	13593 SE Steele St	CIPJ	20000101	99991231	WTR001332	0	0	0	N									
W01321	Texas Tank	CIPJ	20000101	99991231	WTR001197	0	0	0	N									
W01322	MLK Blvd SE Grand Av	CIPJ	20000101	99991231	WTR000128	0	0	0	N									
W01323	NE Davis Water Line	CIPJ	20000101	99991231	WTR001236	0	0	0	N									
W01324	SW 49th Ave	CIPJ	20000101	99991231	WTR001198	0	0	0	N									
W01325	NE 31st Av Flanders	CIPJ	20000101	99991231	WTR001226	0	0	0	N									
W01326	NE Ivy St Comml St	CIPJ	20000101	99991231	WTR001227	0	0	0	N									
W01327	N Hunt St Endicott	CIPJ	20000101	99991231	WTR001228	0	0	0	N									
W01328	SE 28th Av Tibbitts	CIPJ	20000101	99991231	WTR001229	0	0	0	N									
W01329	SE Schiller St	CIPJ	20000101	99991231	WTR001230	0	0	0	N									
W01330	SE Cora St 8th Av	CIPJ	20000101	99991231	WTR001231	0	0	0	N									
W01331	NE 21st Av & Cramer	CIPJ	20000101	99991231	WTR001232	0	0	0	N									
W01332	N Denver and Colum	CIPJ	20000101	99991231	WTR000381	0	0	0	N									
W01333	SW Montgomery Dr	CIPJ	20000101	99991231	WTR001233	0	0	0	N									
W01334	SW 5th Ave  Chestnut	CIPJ	20000101	99991231	WTR001241		0	0	N									
W01335	SW 57th Av Jefferson	CIPJ	20000101	99991231	WTR001242	0	0	0	N									
W01336	Marquam Hill Pump	CIPJ	20000101	99991231	WTR000064	0	0	0	N									
W01337	NE 131st Pl Glisan	CIPJ	20000101	99991231	WTR000878	0	0	0	N									
W01338	NE Brazee at 24th	CIPJ	20000101	99991231	WTR001234	0	0	0	N									
W01339	Sunset Corridor JXN	CIPJ	20000101	99991231	WTR000544	0	0	0	N									
W01340	SE 16th Av Duke	CIPJ	20000101	99991231	WTR000585	0	0	0	N									
W01341	Westside Header	CIPJ	20000101	99991231	WTR000959	0	0	0	N									
W01342	Vernon 24 inch	CIPJ	20000101	99991231	WTR001235	0	0	0	N									
W01343	Powell Butte Res 2	CIPJ	20000101	99991231	WTR001103	"116,304,262"	0	0	N									
W01344	Rubicon Subdivision	CIPJ	20000101	99991231	WTR001265	0	0	0	N									
W01345	Tabor Open Res	CIPJ	20000101	99991231	WTR001209	0	0	0	N									
W01346	Taylors Ferry Pump	CIPJ	20000101	99991231	WTR000923	0	0	0	N									
W01347	First and Kane Pump	CIPJ	20000101	99991231	WTR001087	0	0	0	N									
W01348	LRT Transit SE	CIPJ	20000101	99991231	WTR000992	"2,540,000"	0	0	N									
W01349	SE Mountain View Dr	CIPJ	20000101	99991231	WTR001211	0	0	0	N									
W01350	Stilling Basin	CIPJ	20000101	99991231	WTR001274	0	0	0	N									
W01351	Stilling Basin Right	CIPJ	20000101	99991231	WTR001253	0	0	0	N									
W01352	NE Golf Ct	CIPJ	20000101	99991231	WTR001212	0	0	0	N									
W01353	Burlingame Tank Roof	CIPJ	20000101	99991231	WTR000952	0	0	0	N									
W01354	Woodhaven Subd	CIPJ	20000101	99991231	WTR001243	0	0	0	N									
W01355	Bull Run Dam 2 Tower	CIPJ	20000101	99991231	WTR000389	"36,360,000"	0	0	N									
W01356	SE Tenino St	CIPJ	20000101	99991231	WTR001237	0	0	0	N									
W01357	Water Control Center	CIPJ	20000101	99991231	WTR000412	"2,541,000"	0	0	N									
W01358	Fulton Pump Station	CIPJ	20000101	99991231	WTR000364	"17,375,500"	0	0	N									
W01359	Forest Park Reservoi	CIPJ	20000101	99991231	WTR000182	"8,425,000"	0	0	N									
W01360	SE 17th Av Lexington	CIPJ	20000101	99991231	WTR001210	0	0	0	N									
W01361	SW Comas 11th Dr	CIPJ	20000101	99991231	WTR001244	0	0	0	N									
W01362	Westside Header Rel	CIPJ	20000101	99991231	WTR000703	0	0	0	N									
W01363	SE 56th Ave from	CIPJ	20000101	99991231	WTR001206	0	0	0	N									
W01364	NE Wygant St	CIPJ	20000101	99991231	WTR001213	0	0	0	N									
W01365	S10 Road Phase 2	CIPJ	20000101	99991231	WTR000988	0	0	0	N									
W01366	S10 Road to Milepost	CIPJ	20000101	99991231	WTR001002	0	0	0	N									
W01367	SE 45th Ave NNL SE	CIPJ	20000101	99991231	WTR001199	0	0	0	N									
W01368	Stop Log for Screen	CIPJ	20000101	99991231	WTR001254	0	0	0	N									
W01369	SW Gibbs from Kelly	CIPJ	20000101	99991231	WTR001201	0	0	0	N									
W01370	SE 37th and Holgate	CIPJ	20000101	99991231	WTR001202	0	0	0	N									
W01371	Groundwater Electric	CIPJ	20000101	99991231	WTR000574	"2,350,000"	0	0	N									
W01372	NE Broadway from 56	CIPJ	20000101	99991231	WTR000477	0	0	0	N									
W01373	SE 37th Ave Belmont	CIPJ	20000101	99991231	WTR001205	0	0	0	N									
W01374	NE Regents Dr	CIPJ	20000101	99991231	WTR001214	0	0	0	N									
W01375	SE 88th Ave from	CIPJ	20000101	99991231	WTR001215	0	0	0	N									
W01376	Portland Heights	CIPJ	20000101	99991231	WTR001000	"1,177,000"	0	0	N									
W01377	SE 40th Ave from SE	CIPJ	20000101	99991231	WTR001216	0	0	0	N									
W01378	SE 7th Ave from SE	CIPJ	20000101	99991231	WTR001217	0	0	0	N									
W01379	Sunshine Meadows	CIPJ	20000101	99991231	WTR001245	0	0	0	N									
W01380	NE Weidler from 21st	CIPJ	20000101	99991231	WTR001252	0	0	0	N									
W01381	NE Everett St WWL	CIPJ	20000101	99991231	WTR001246	0	0	0	N									
W01382	SW Park Ave NNL SW	CIPJ	20000101	99991231	WTR001247	0	0	0	N									
W01383	Carolina Pump Main	CIPJ	20000101	99991231	WTR000910	"7,017,000"	0	0	N									
W01384	SE Claybourne St	CIPJ	20000101	99991231	WTR001248	0	0	0	N									
W01385	NE Hassalo and 68th	CIPJ	20000101	99991231	WTR001207	0	0	0	N									
W01386	NE 57th Ave from	CIPJ	20000101	99991231	WTR000595	0	0	0	N									
W01387	NW Saltzman Rd SSL	CIPJ	20000101	99991231	WTR001249	0	0	0	N									
W01388	Ultraviolet Treatm	CIPJ	20000101	99991231	WTR001208	0	0	0	N									
W01389	Upper Linnton Pump	CIPJ	20000101	99991231	WTR000646	0	0	0	N									
W01390	N Kellog St and N	CIPJ	20000101	99991231	WTR000740	0	0	0	N									
W01391	Westside Stagng Prop	CIPJ	20000101	99991231	WTR001240	0	0	0	N									
W01392	SW 10th & Montgome	CIPJ	20000101	99991231	WTR001250	0	0	0	N									
W01393	NE 6th and Wasco	CIPJ	20000101	99991231	WTR001219	0	0	0	N									
W01394	SE 42nd and Clay	CIPJ	20000101	99991231	WTR001220	0	0	0	N									
W01395	SW 14th at Taylor	CIPJ	20000101	99991231	WTR001221	0	0	0	N									
W01396	SE Flavel St  SE 122	CIPJ	20000101	99991231	WTR001222	0	0	0	N									
W01397	SE Cesar E Chavez	CIPJ	20000101	99991231	WTR001223	0	0	0	N									
W01398	N Swift St from	CIPJ	20000101	99991231	WTR001224	0	0	0	N									
W01399	NE Everett St EEL	CIPJ	20000101	99991231	WTR001251	0	0	0	N									
W01400	Interstate Facility	CIPJ	20000101	99991231	WTR000460	"49,370,000"	0	0	N									
W01401	Emergency Coord	CIPJ	20000101	99991231	WTR001083	"9,763,000"	0	0	N									
W01402	Washington Park	CIPJ	20000101	99991231	WTR000030	"170,100,000"	0	0	N									
W01403	Sandy Wholesale	CIPJ	20000101	99991231	WTR001256	"545,000"	0	0	N									
W01404	Ranger House Repl	CIPJ	20000101	99991231	WTR001255	0	0	0	N									
W01405	SE Ash St SE 86th	CIPJ	20000101	99991231	WTR001257	0	0	0	N									
W01406	SW Sherman St Water	CIPJ	20000101	99991231	WTR001258	0	0	0	N									
W01407	SW Menefee Ln SW	CIPJ	20000101	99991231	WTR001259	0	0	0	N									
W01408	SW Brier Pl	CIPJ	20000101	99991231	WTR001260	0	0	0	N									
W01409	NE Davis St at NE	CIPJ	20000101	99991231	WTR001262	0	0	0	N									
W01410	NE Davis St at NE	CIPJ	20000101	99991231	WTR001261	0	0	0	N									
W01411	SW Yamhill St	CIPJ	20000101	99991231	WTR001263	0	0	0	N									
